Actual,Predicted
249.0,244.08673002864205
4.0,14.809618597829344
1.0,0.1295466301512582
77438.0,75985.35429196263
74743.0,78781.57002944846
60199.0,61083.092733742305
-1.0,-1.0
0.0,0.1295466301512582
8.0,17.638955777588723
36.0,56.27503437997232
22.0,14.86032161155813
30963.0,29668.311609407276
10.0,10.592897780905622
4.0,3.7616994448971734
31.0,862.6916776091658
5486.0,5556.813879004309
63.0,113.44844486403106
-1.0,-1.0
4.0,6.44283984295218
60.0,15.195847649738367
32.0,377.21133606753756
1593.0,1295.0664838129917
15.0,1200.3661263388688
0.0,0.1295466301512582
19823.0,19473.81532243153
19.0,21.92921474403524
4.0,3.7616994448971734
12.0,14.86032161155813
62683.0,63545.23187110426
-1.0,-1.0
55618.0,53925.844796688296
13960.0,22138.950525114695
0.0,0.1295466301512582
21484.0,22756.234669195717
20341.0,19473.81532243153
16.0,29.018625766666442
0.0,0.1295466301512582
2.0,1.4890787194526636
27961.0,26496.412646365374
17.0,20.727576635772223
21552.0,20661.268112977814
21278.0,22330.657332000526
-1.0,-1.0
-1.0,-1.0
35976.0,35523.29325219844
3.0,10.736679625925078
4.0,3.7616994448971734
69539.0,70203.23529424425
8.0,10.592897780905622
11.0,10.592897780905622
3.0,10.592897780905622
16.0,10.592897780905622
61518.0,61243.36120580924
93633.0,92577.48555603845
55120.0,55298.89078255662
-1.0,-1.0
1242.0,1184.8977793918507
-1.0,-1.0
0.0,1.4890787194526636
4.0,6.44283984295218
0.0,0.1295466301512582
-1.0,-1.0
-1.0,-1.0
513.0,244.08673002864205
23.0,17.3543238084096
-1.0,-1.0
-1.0,-1.0
19.0,58.56626706022513
40.0,826.9175008441425
196.0,244.08673002864205
3.0,10.736679625925078
129598.0,128049.09140185293
55061.0,62395.46400432567
-1.0,-1.0
50979.0,50675.02262559381
48979.0,48462.42116793738
0.0,0.1295466301512582
25149.0,26381.72881891392
5.0,15.516595617502887
14.0,54.528078813681134
10.0,15.195847649738367
71869.0,64085.21090826612
9.0,10.736679625925078
94504.0,88415.41011941814
-1.0,-1.0
9.0,14.809618597829344
52128.0,50860.89012203342
65281.0,63894.89714565482
57312.0,55435.88325546851
20.0,14.86032161155813
11.0,10.592897780905622
10.0,15.717738035396001
18063.0,17620.18429842083
-1.0,-1.0
-1.0,-1.0
51580.0,50773.63272824959
1.0,1.4890787194526636
22264.0,27296.726591508006
65376.0,63894.89714565482
11.0,10.592897780905622
24.0,28.115704747823578
4.0,3.7616994448971734
2.0,1.4890787194526636
32644.0,31714.133606684678
47065.0,46477.97218977825
64.0,61.134276606388795
2.0,1.4890787194526636
64029.0,63389.29894171666
21952.0,20993.85814924327
12.0,10.592897780905622
4270.0,4344.705205305731
7.0,16.202135096717207
21.0,14.86032161155813
48833.0,50677.27279539781
35204.0,34458.12873577455
-1.0,-1.0
3.0,10.736679625925078
4.0,3.7616994448971734
24.0,14.774876653532973
51513.0,50727.29371293259
1761.0,1792.305385964172
28787.0,29101.086579101837
139536.0,129750.67712473769
74044.0,79299.11451500552
9.0,14.809618597829344
4.0,15.516595617502887
4.0,10.736679625925078
4.0,5.682887284647837
30.0,55.63604027588768
18.0,10.592897780905622
43002.0,44113.52324062385
77618.0,75823.35455749129
18270.0,18017.87553384237
2318.0,2488.5541576329833
27803.0,33061.502012931276
-1.0,-1.0
3.0,3.7616994448971734
17.0,26.977266895914685
61736.0,61171.88293140159
51320.0,53136.07795034522
69003.0,58640.40047691313
-1.0,-1.0
16174.0,15209.345181624258
22080.0,22333.742291290815
4.0,6.44283984295218
-1.0,-1.0
53109.0,53136.07795034522
87535.0,85619.53541876198
5371.0,5234.990875154232
4.0,15.330209852971286
-1.0,-1.0
27.0,15.516595617502887
3.0,3.7616994448971734
11.0,10.592897780905622
34752.0,34940.85042268319
-1.0,-1.0
-1.0,-1.0
0.0,0.1295466301512582
5439.0,5766.1769097286815
3364.0,2566.4293695071847
93434.0,90352.80394330244
26486.0,29363.08460596904
41165.0,41736.84984493072
-1.0,-1.0
10.0,28.047025144435555
-1.0,-1.0
19.0,15.717738035396001
32338.0,31304.266000527954
94605.0,94990.17671769545
-1.0,-1.0
18.0,16.207898629128053
45017.0,44769.57862297304
5437.0,5611.132753648516
7.0,15.516595617502887
-1.0,-1.0
12.0,10.592897780905622
23.0,14.86032161155813
11.0,10.592897780905622
10.0,23.506392391130866
-1.0,-1.0
22758.0,21845.964620296887
38843.0,35894.83912926403
51866.0,50860.89012203342
11.0,10.592897780905622
11.0,10.592897780905622
8.0,14.86032161155813
1667.0,1511.9733430125516
6.0,69.69906767095195
3459.0,3011.9545206667763
0.0,0.1295466301512582
56779.0,64041.86763790934
1.0,1.4890787194526636
157.0,244.08673002864205
34383.0,33140.864403584164
20810.0,20560.817077541313
36515.0,36970.76467977671
12.0,23.237396740261655
40.0,15.195847649738367
87138.0,87288.98781371192
-1.0,-1.0
53871.0,53136.07795034522
72851.0,71723.24530949877
22163.0,21330.803397926386
-1.0,-1.0
69.0,59.45179953547643
21632.0,21767.134230770254
8.0,14.86032161155813
63749.0,62803.75922085164
5.0,15.516595617502887
12.0,10.592897780905622
39965.0,39274.35091572878
90009.0,90294.49599601694
3.0,3.7616994448971734
11.0,10.592897780905622
19929.0,21158.975522213965
3.0,29.339959811633502
-1.0,-1.0
0.0,1.4890787194526636
172852.0,172865.89265132247
26.0,53.96366087588893
18319.0,18051.191169311973
4.0,3.7616994448971734
19.0,14.86032161155813
5.0,6.44283984295218
56052.0,54914.825638864335
12.0,10.592897780905622
13.0,16.207898629128053
2.0,1.4890787194526636
3.0,3.7616994448971734
3.0,10.736679625925078
5.0,267.5667021591335
4.0,10.592897780905622
-1.0,-1.0
4.0,3.7616994448971734
2.0,3.7162724202763484
-1.0,-1.0
658.0,609.0640977300034
-1.0,-1.0
5.0,14.809618597829344
1.0,1.4890787194526636
0.0,0.1295466301512582
67.0,80.87751556794588
2477.0,9012.303774606335
84250.0,83761.14473505988
136960.0,129378.3354383354
-1.0,-1.0
19.0,244.08673002864205
495.0,440.8946135218791
56077.0,54183.60158420903
19.0,15.516595617502887
32650.0,31434.903900148325
0.0,0.1295466301512582
34377.0,33247.006965309396
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
30662.0,30859.724394671357
88879.0,86083.00728546696
39.0,23.237396740261655
18.0,52.57715262268821
17216.0,16872.114730489477
9335.0,2481.6900638977545
64107.0,63894.89714565482
19190.0,19557.153773762824
74852.0,84251.02750196986
8.0,15.516595617502887
4841.0,4840.139922517851
35.0,515.0959697223037
0.0,0.1295466301512582
78.0,29.018625766666442
13.0,10.592897780905622
88732.0,85043.76651842505
3.0,10.592897780905622
14.0,10.592897780905622
37146.0,35649.09329740186
-1.0,-1.0
4.0,6.44283984295218
11.0,16.207898629128053
64396.0,63545.23187110426
34054.0,33161.74500280801
-1.0,-1.0
20346.0,25582.678674402658
21.0,70.82234464353051
94068.0,94980.27969032095
-1.0,-1.0
168742.0,153044.1486410797
-1.0,-1.0
0.0,0.1295466301512582
9.0,15.516595617502887
1243.0,1189.8055902432784
-1.0,-1.0
9.0,10.592897780905622
1887.0,1615.988487682925
-1.0,-1.0
54803.0,53176.05988816771
27936.0,26902.28065258601
55878.0,54914.825638864335
5.0,16.207898629128053
101914.0,100582.62037325298
11.0,10.592897780905622
26766.0,26069.963931725142
4.0,6.44283984295218
21654.0,21158.975522213965
2.0,1.4890787194526636
52531.0,53136.07795034522
0.0,0.1295466301512582
-1.0,-1.0
2239.0,2444.0950692730385
21.0,16.207898629128053
57509.0,55435.88325546851
8274.0,6280.776219325146
-1.0,-1.0
5.0,15.098099434368374
23.0,15.516595617502887
33.0,10.736679625925078
22413.0,22625.59689001884
11.0,10.592897780905622
10.0,15.516595617502887
9.0,51.970864087160926
5.0,15.226795397231767
58436.0,69731.98890464738
54256.0,53136.07795034522
52669.0,55298.89078255662
-1.0,-1.0
8548.0,16261.542720470203
0.0,0.1295466301512582
52872.0,52153.61579213952
42985.0,41784.22487258683
19331.0,19307.08774292205
9.0,15.516595617502887
-1.0,-1.0
4.0,3.7616994448971734
12.0,10.592897780905622
4.0,20.551892448319023
-1.0,-1.0
22033.0,21310.49018264256
0.0,0.1295466301512582
8.0,17.638955777588723
9.0,14.86032161155813
77998.0,70888.70948355173
48451.0,47328.08449604671
1312.0,1156.8798125528092
19.0,10.592897780905622
22322.0,21938.907879638897
2.0,1.4890787194526636
19866.0,19535.55217254561
76096.0,75073.11197194461
51854.0,50847.18511121872
26.0,16.351680474147507
74519.0,75037.01885296707
-1.0,-1.0
172838.0,172879.0617918878
16259.0,16125.316341485088
-1.0,-1.0
6048.0,5830.841692524059
63659.0,63389.29894171666
0.0,0.1295466301512582
25127.0,26809.503152184257
87703.0,86316.65682331957
61.0,61.134276606388795
16477.0,17595.539326543978
78337.0,72697.73417053674
14.0,16.86417263507281
-1.0,-1.0
4.0,6.44283984295218
4.0,14.809618597829344
-1.0,-1.0
11.0,10.592897780905622
-1.0,-1.0
10.0,10.592897780905622
-1.0,-1.0
242.0,292.2827149611205
14.0,10.592897780905622
-1.0,-1.0
0.0,1.4890787194526636
4.0,10.592897780905622
3.0,3.7616994448971734
-1.0,-1.0
15.0,291.653666012669
62135.0,61324.28900194897
18.0,27.979910230176774
4.0,3.7616994448971734
346.0,244.08673002864205
3069.0,523.5115378278535
-1.0,-1.0
96858.0,95086.94735952174
243.0,91.04857344455306
28255.0,26564.32879499828
19.0,14.86032161155813
172805.0,172865.89265132247
-1.0,-1.0
19.0,10.592897780905622
19.0,200.70070449433476
-1.0,-1.0
6.0,15.516595617502887
4.0,3.7616994448971734
75475.0,75323.4580899386
26.0,865.1582270499161
11.0,10.592897780905622
34605.0,33637.202039544965
4.0,6.44283984295218
6406.0,5975.124755152126
15.0,15.516595617502887
89.0,63.848470280008804
8.0,11.249171786850376
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
35867.0,34919.946836815725
4.0,10.592897780905622
127.0,29.018625766666442
88837.0,87288.98781371192
15722.0,15251.202161666602
1225.0,1188.1633309888273
2.0,1.4890787194526636
74618.0,75055.60719304417
-1.0,-1.0
723.0,898.7966479630497
11.0,10.592897780905622
3003.0,2708.420112873733
21018.0,20337.452203770135
61651.0,61261.169766014675
4.0,15.516595617502887
4.0,15.516595617502887
8.0,14.86032161155813
11.0,16.207898629128053
4.0,10.736679625925078
24.0,58.56626706022513
20.0,15.516595617502887
155.0,112.24696101646647
69.0,59.45179953547643
26.0,26.977266895914685
7.0,16.30894680233699
17.0,10.592897780905622
76344.0,82646.5711163237
-1.0,-1.0
2.0,1.4890787194526636
1.0,0.1295466301512582
12.0,11.249171786850376
-1.0,-1.0
5900.0,5830.841692524059
3.0,10.736679625925078
35682.0,34688.18715830708
103205.0,103583.50616352055
-1.0,-1.0
-1.0,-1.0
54407.0,63417.408971964906
-1.0,-1.0
11.0,10.592897780905622
26683.0,29526.329783530055
20993.0,20516.698364387394
16.0,51.970864087160926
1.0,1.4890787194526636
204.0,145.28917165563212
14.0,54.528078813681134
-1.0,-1.0
16.0,16.86417263507281
2644.0,2649.850376489221
9.0,14.86032161155813
-1.0,-1.0
45659.0,45333.014588076214
-1.0,-1.0
17667.0,17887.834355915504
260.0,1833.2350981457555
-1.0,-1.0
54154.0,53136.07795034522
14.0,1039.8607001388636
6.0,14.809618597829344
4.0,3.7616994448971734
1.0,1.4890787194526636
2.0,1.4890787194526636
48116.0,46893.218248836136
3.0,3.7616994448971734
-1.0,-1.0
22466.0,21247.96346880979
-1.0,-1.0
-1.0,-1.0
53732.0,53136.07795034522
1.0,1.4890787194526636
56.0,2635.411546383746
40708.0,40539.02816059859
8.0,10.592897780905622
4.0,15.516595617502887
25963.0,24232.296893932653
165.0,226.09709793392997
10.0,10.592897780905622
12.0,10.592897780905622
23.0,26.946920137905114
11.0,10.592897780905622
5.0,6.44283984295218
-1.0,-1.0
-1.0,-1.0
2.0,1.4890787194526636
13.0,10.592897780905622
85.0,59.72127165712179
7.0,16.202135096717207
4.0,3.7616994448971734
-1.0,-1.0
53849.0,53136.07795034522
-1.0,-1.0
11.0,15.516595617502887
-1.0,-1.0
9.0,14.86032161155813
-1.0,-1.0
0.0,0.1295466301512582
48886.0,48462.42116793738
61.0,1034.5656983060635
52087.0,50860.89012203342
75575.0,71723.24530949877
-1.0,-1.0
0.0,0.1295466301512582
4587.0,4611.00781000433
3220.0,2991.736842901369
-1.0,-1.0
253.0,91.04857344455306
29.0,14.86032161155813
0.0,1.4890787194526636
83.0,32.01116347731259
40975.0,39956.95699384698
48792.0,47834.56302400019
-1.0,-1.0
26719.0,26677.801742683037
-1.0,-1.0
5281.0,5766.1769097286815
6000.0,5735.871592118257
3.0,3.7616994448971734
90315.0,90914.46293279788
-1.0,-1.0
-1.0,-1.0
3.0,3.7616994448971734
6.0,15.299422457785624
22.0,14.86032161155813
78637.0,86704.59819791847
20329.0,20207.74670944306
12.0,10.592897780905622
37525.0,36508.31889479383
22.0,28.772183321756515
32903.0,31567.35342766754
11.0,10.592897780905622
2.0,1.4890787194526636
3.0,3.7616994448971734
42678.0,42658.494008712674
16.0,28.047025144435555
4.0,3.7616994448971734
15388.0,13476.16855790353
-1.0,-1.0
36627.0,33818.88240505822
47696.0,47453.674159860864
-1.0,-1.0
4.0,15.226795397231767
11.0,10.592897780905622
63.0,80.87751556794588
12.0,10.592897780905622
2.0,1.4890787194526636
8.0,10.592897780905622
3.0,3.7616994448971734
-1.0,-1.0
12.0,10.592897780905622
73.0,59.45179953547643
11.0,10.592897780905622
1778.0,1692.0772474899368
46806.0,63894.89714565482
4.0,3.7616994448971734
22087.0,24590.309232467618
62258.0,74422.95202077275
18.0,15.516595617502887
4.0,15.516595617502887
10.0,15.516595617502887
20.0,14.86032161155813
-1.0,-1.0
42941.0,44049.93193087818
21.0,3.7616994448971734
6.0,15.401981515901989
45939.0,46485.959809710184
-1.0,-1.0
2.0,1.4890787194526636
59.0,61.134276606388795
44598.0,44190.770447140916
-1.0,-1.0
59438.0,55828.570580602616
34014.0,32963.20883710662
10.0,10.592897780905622
8.0,14.86032161155813
30777.0,30888.453105307057
-1.0,-1.0
44564.0,63894.89714565482
-1.0,-1.0
21.0,14.86032161155813
3.0,51.970864087160926
13.0,10.592897780905622
4.0,6.44283984295218
11.0,10.592897780905622
6.0,14.809618597829344
0.0,0.1295466301512582
19641.0,19383.00121329729
47546.0,46634.00404704905
284.0,223.0614510778658
115879.0,114975.98578864329
-1.0,-1.0
47123.0,47120.02838416144
3.0,3.7616994448971734
17026.0,21981.593986290554
172848.0,134396.9180360794
53.0,495.2565458509977
31875.0,36451.31095433745
39025.0,40450.995175437296
-1.0,-1.0
1.0,0.1295466301512582
62644.0,64256.967629592225
-1.0,-1.0
29.0,54.528078813681134
11.0,10.592897780905622
34948.0,34497.914038891184
4.0,6.44283984295218
3.0,51.970864087160926
41617.0,41242.25459912704
-1.0,-1.0
19.0,14.86032161155813
64.0,61.134276606388795
7.0,10.736679625925078
-1.0,-1.0
11.0,10.592897780905622
18.0,16.351680474147507
10010.0,10415.209739733893
100542.0,94173.12524484564
-1.0,-1.0
0.0,0.1295466301512582
20894.0,20486.444477592664
61711.0,61201.543401748364
55117.0,54597.498889019334
94601.0,94990.17671769545
19.0,14.86032161155813
22051.0,21141.987754538844
1.0,1.4890787194526636
1430.0,1565.0787910346337
6952.0,6474.456579578285
5664.0,5664.848761579554
7.0,16.202135096717207
0.0,0.1295466301512582
4.0,15.516595617502887
11.0,10.736679625925078
-1.0,-1.0
6.0,16.202135096717207
16523.0,15276.778275120669
1744.0,1816.8839428562126
53828.0,53136.07795034522
11.0,10.592897780905622
41949.0,41736.84984493072
-1.0,-1.0
-1.0,-1.0
34945.0,34210.46456193477
2.0,1.4890787194526636
0.0,0.1295466301512582
22319.0,22304.552666888227
-1.0,-1.0
0.0,0.1295466301512582
38975.0,38239.74052880062
90218.0,90521.95846003672
141307.0,135464.01244330828
92048.0,90294.49599601694
76415.0,71914.20399806212
96723.0,95071.54504347614
2.0,1.4890787194526636
11.0,15.717738035396001
33007.0,54019.12162358892
-1.0,-1.0
23.0,14.517857448158985
11.0,10.592897780905622
53750.0,53136.07795034522
0.0,0.1295466301512582
4.0,14.809618597829344
1.0,1.4890787194526636
40384.0,39581.46192963896
1640.0,1295.0664838129917
26.0,454.46242309969534
34.0,22.90455444352067
3.0,10.592897780905622
45888.0,45162.60467533724
2.0,1.4890787194526636
0.0,0.1295466301512582
82017.0,75985.35429196263
52614.0,53136.07795034522
4.0,3.7616994448971734
45182.0,46460.67836556351
-1.0,-1.0
32375.0,31541.671660035045
0.0,0.1295466301512582
103748.0,103847.20675196068
22065.0,21373.571016601858
36118.0,35264.20579808519
12.0,10.592897780905622
7.0,14.86032161155813
3.0,3.7616994448971734
3.0,3.0926020075836878
-1.0,-1.0
13.0,10.592897780905622
14.0,3.7616994448971734
19.0,28.115704747823578
62062.0,61324.28900194897
21500.0,22120.77371431185
3143.0,2727.7154191790487
13.0,19891.63995454223
-1.0,-1.0
9.0,10.736679625925078
2.0,1.4890787194526636
38496.0,41167.6592954895
5256.0,4392.93547345419
-1.0,-1.0
1755.0,6980.74819200123
3620.0,3367.290835052828
26393.0,26041.09186001071
-1.0,-1.0
-1.0,-1.0
65.0,59.45179953547643
-1.0,-1.0
0.0,0.1295466301512582
10.0,10.736679625925078
42561.0,41784.22487258683
5.0,16.207898629128053
-1.0,-1.0
5.0,6.44283984295218
24.0,29.018625766666442
86636.0,85528.61402757451
22803.0,23408.9032870583
21338.0,20893.52833554768
18.0,48.75870719382661
10.0,10.592897780905622
36205.0,35523.29325219844
7.0,172.52817095311718
64758.0,63894.89714565482
7.0,16.207898629128053
18.0,10.592897780905622
53583.0,53136.07795034522
2981.0,2915.94355441679
12.0,10.592897780905622
62210.0,69851.17676664052
3.0,3.7616994448971734
11.0,10.592897780905622
-1.0,-1.0
52.0,59.72127165712179
54510.0,53801.424321777245
3.0,3.7616994448971734
-1.0,-1.0
17.0,51.970864087160926
6.0,3.7616994448971734
-1.0,-1.0
19503.0,19353.425870337564
38463.0,36933.254827447796
26907.0,26818.148798460228
4.0,6.44283984295218
3.0,3.7616994448971734
21.0,16.86417263507281
0.0,0.1295466301512582
11.0,10.592897780905622
21048.0,20936.26354558789
4.0,6.44283984295218
52683.0,51664.899866127904
4.0,10.592897780905622
-1.0,-1.0
17.0,32.4270795493743
20.0,26.678886964945356
26.0,87.42126512566689
105512.0,103583.50616352055
30131.0,29908.461960170003
30955.0,30385.82465194858
18629.0,18336.602013159707
54852.0,53174.38845393261
12.0,10.592897780905622
50985.0,50756.54866216149
1415.0,1281.376631551254
41521.0,47774.37053276835
-1.0,-1.0
-1.0,-1.0
21025.0,20614.802217826444
90075.0,90261.54041128936
9.0,182.66783212697166
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
3.0,3.7616994448971734
30826.0,30898.767609517312
-1.0,-1.0
4.0,3.7616994448971734
-1.0,-1.0
649.0,1182.48250138763
